gene_id	gene_symbol	biotype
FBgn0032867	CG15475	protein_coding_gene
FBgn0032868	CG17472	protein_coding_gene
FBgn0032869	CG17470	protein_coding_gene
FBgn0032870	CG2608	protein_coding_gene
FBgn0032871	CG2611	protein_coding_gene
FBgn0032873	CG2614	protein_coding_gene
FBgn0032876	Cen	protein_coding_gene
FBgn0032877	CG2617	protein_coding_gene
FBgn0032878	CG9316	protein_coding_gene
FBgn0032879	CarT	protein_coding_gene
FBgn0032880	TM9SF2	protein_coding_gene
FBgn0032881	Amacr	protein_coding_gene
FBgn0032882	Ns4	protein_coding_gene
FBgn0032883	Rhau	protein_coding_gene
FBgn0032884	Pomp	protein_coding_gene
FBgn0032886	CG9328	protein_coding_gene
FBgn0032888	CheB38c	protein_coding_gene
FBgn0032889	CG9331	protein_coding_gene
FBgn0032891	Oseg5	protein_coding_gene
FBgn0032894	CG14402	protein_coding_gene
FBgn0032895	twit	protein_coding_gene
FBgn0032896	CG14400	protein_coding_gene
FBgn0032897	CG9336	protein_coding_gene
FBgn0032898	CR9337	pseudogene
FBgn0032899	CG9338	protein_coding_gene
FBgn0032900	CG14401	protein_coding_gene
FBgn0032901	sky	protein_coding_gene
FBgn0032907	Nthl1	protein_coding_gene
FBgn0032908	CG9270	protein_coding_gene
FBgn0032910	CG9265	protein_coding_gene
FBgn0032911	tadr	protein_coding_gene
FBgn0032913	CG9259	protein_coding_gene
FBgn0032914	CG14397	protein_coding_gene
FBgn0032916	CG9257	protein_coding_gene
FBgn0032919	pths	protein_coding_gene
FBgn0032921	Mpp6	protein_coding_gene
FBgn0032922	Coq3	protein_coding_gene
FBgn0032923	Pld3	protein_coding_gene
FBgn0032924	Nbr	protein_coding_gene
FBgn0032925	CG9246	protein_coding_gene
FBgn0032929	Mcm10	protein_coding_gene
FBgn0032934	CG8679	protein_coding_gene
FBgn0032935	Atg18b	protein_coding_gene
FBgn0032938	CG8671	protein_coding_gene
FBgn0032940	Mondo	protein_coding_gene
FBgn0032943	Tsp39D	protein_coding_gene
FBgn0032945	CG8665	protein_coding_gene
FBgn0032946	nrv3	protein_coding_gene
FBgn0032949	Lamp1	protein_coding_gene
FBgn0032955	CG2201	protein_coding_gene
FBgn0032956	Cul2	protein_coding_gene
FBgn0032957	CG2225	protein_coding_gene
FBgn0032961	CG1416	protein_coding_gene
FBgn0032964	CG11630	protein_coding_gene
FBgn0032965	CG11629	protein_coding_gene
FBgn0032966	CG1421	protein_coding_gene
FBgn0032967	CG1428	protein_coding_gene
FBgn0032968	CG11634	protein_coding_gene
FBgn0032969	CG2528	protein_coding_gene
FBgn0032971	ttm3	protein_coding_gene
FBgn0032972	CG10834	protein_coding_gene
FBgn0032973	CG6675	protein_coding_gene
FBgn0032974	CG3651	protein_coding_gene
FBgn0032979	Clamp	protein_coding_gene
FBgn0032981	CG3635	protein_coding_gene
FBgn0032986	CG3262	protein_coding_gene
FBgn0032987	RpL21	protein_coding_gene
FBgn0032988	Tif-IA	protein_coding_gene
FBgn0032997	CG17486	protein_coding_gene
FBgn0033000	CG14464	protein_coding_gene
FBgn0033005	CG3107	protein_coding_gene
FBgn0033010	Atf6	protein_coding_gene
FBgn0033015	d4	protein_coding_gene
FBgn0033017	CG10465	protein_coding_gene
FBgn0033019	CG10395	protein_coding_gene
FBgn0033020	COX4L	protein_coding_gene
FBgn0033021	CG10417	protein_coding_gene
FBgn0033027	TpnC4	protein_coding_gene
FBgn0033028	hrm	protein_coding_gene
FBgn0033029	Not3	protein_coding_gene
FBgn0033031	CG8245	protein_coding_gene
FBgn0033032	kune	protein_coding_gene
FBgn0033033	scaf	protein_coding_gene
FBgn0033038	CG7791	protein_coding_gene
FBgn0033041	Or42a	protein_coding_gene
FBgn0033042	Tsp42A	protein_coding_gene
FBgn0033043	Or42b	protein_coding_gene
FBgn0033047	CG7882	protein_coding_gene
FBgn0033048	CG7881	protein_coding_gene
FBgn0033050	Pngl	protein_coding_gene
FBgn0033051	Strica	protein_coding_gene
FBgn0033052	SCAP	protein_coding_gene
FBgn0033054	CG14591	protein_coding_gene
FBgn0033055	Tbce	protein_coding_gene
FBgn0033056	CG7856	protein_coding_gene
FBgn0033058	CCHa2-R	protein_coding_gene
FBgn0033060	CG7849	protein_coding_gene
FBgn0033061	SmydA-5	protein_coding_gene
FBgn0033062	Ars2	protein_coding_gene
FBgn0033063	CG14589	protein_coding_gene
FBgn0033065	Cyp6w1	protein_coding_gene
FBgn0033067	CG11211	protein_coding_gene
FBgn0033069	eIF3f2	protein_coding_gene
FBgn0033072	CG17994	protein_coding_gene
FBgn0033074	tomboy40	protein_coding_gene
FBgn0033076	CG15233	protein_coding_gene
FBgn0033079	Fmo-2	protein_coding_gene
FBgn0033081	geminin	protein_coding_gene
FBgn0033085	CG15908	protein_coding_gene
FBgn0033086	CG9410	protein_coding_gene
FBgn0033087	Hsepi	protein_coding_gene
FBgn0033088	PGAP3	protein_coding_gene
FBgn0033089	CG17266	protein_coding_gene
FBgn0033090	CG15909	protein_coding_gene
FBgn0033092	Rpp25	protein_coding_gene
FBgn0033093	CG3270	protein_coding_gene
FBgn0033095	chk	protein_coding_gene
FBgn0033096	Zip42C.1	protein_coding_gene
FBgn0033097	Zip42C.2	protein_coding_gene
FBgn0033100	CG3420	protein_coding_gene
FBgn0033101	CG9436	protein_coding_gene
FBgn0033104	CG15237	protein_coding_gene
FBgn0033108	CG15236	protein_coding_gene
FBgn0033110	CG9447	protein_coding_gene
FBgn0033112	Spn42Db	protein_coding_gene
FBgn0033113	Spn42Dc	protein_coding_gene
FBgn0033115	Spn42De	protein_coding_gene
FBgn0033117	CG3358	protein_coding_gene
FBgn0033121	Cyp6u1	protein_coding_gene
FBgn0033122	CG17002	protein_coding_gene
FBgn0033124	Tsp42Ec	protein_coding_gene
FBgn0033127	Tsp42Ef	protein_coding_gene
FBgn0033128	Tsp42Eg	protein_coding_gene
FBgn0033129	Tsp42Eh	protein_coding_gene
FBgn0033130	Tsp42Ei	protein_coding_gene
FBgn0033131	CR12842	pseudogene
FBgn0033132	Tsp42Ej	protein_coding_gene
FBgn0033133	Tsp42Ek	protein_coding_gene
FBgn0033134	Tsp42El	protein_coding_gene
FBgn0033135	Tsp42En	protein_coding_gene
FBgn0033136	Tsp42Eo	protein_coding_gene
FBgn0033137	Tsp42Ep	protein_coding_gene
FBgn0033138	Tsp42Eq	protein_coding_gene
FBgn0033139	Tsp42Er	protein_coding_gene
FBgn0033140	CG12836	protein_coding_gene
FBgn0033141	CG12831	protein_coding_gene
FBgn0033145	CG12828	protein_coding_gene
FBgn0033149	CG11060	protein_coding_gene
FBgn0033153	Gadd45	protein_coding_gene
FBgn0033154	CG1850	protein_coding_gene
FBgn0033155	Br140	protein_coding_gene
FBgn0033158	CG12164	protein_coding_gene
FBgn0033159	Dscam1	protein_coding_gene
FBgn0033160	Dhx15	protein_coding_gene
FBgn0033164	CG11112	protein_coding_gene
FBgn0033165	CG11113	protein_coding_gene
FBgn0033166	Eaf	protein_coding_gene
FBgn0033167	CG1701	protein_coding_gene
FBgn0033168	CG11145	protein_coding_gene
FBgn0033169	CG11123	protein_coding_gene
FBgn0033170	sPLA2	protein_coding_gene
FBgn0033174	CG11125	protein_coding_gene
FBgn0033177	CG11141	protein_coding_gene
FBgn0033178	CG11127	protein_coding_gene
FBgn0033179	p47	protein_coding_gene
FBgn0033183	CG1620	protein_coding_gene
FBgn0033184	mEFTu2	protein_coding_gene
FBgn0033185	CG1603	protein_coding_gene
FBgn0033186	CG1602	protein_coding_gene
FBgn0033187	PIG-G	protein_coding_gene
FBgn0033188	Drat	protein_coding_gene
FBgn0033190	Gpo2	protein_coding_gene
FBgn0033191	CG1598	protein_coding_gene
FBgn0033192	Corin	protein_coding_gene
FBgn0033194	Vps13	protein_coding_gene
FBgn0033195	CG1360	protein_coding_gene
FBgn0033196	CG1358	protein_coding_gene
FBgn0033199	CG17985	protein_coding_gene
FBgn0033202	CG1339	protein_coding_gene
FBgn0033203	CG2070	protein_coding_gene
FBgn0033204	CG2065	protein_coding_gene
FBgn0033205	Rdh1	protein_coding_gene
FBgn0033206	DCTN4-p62	protein_coding_gene
FBgn0033207	CG12826	protein_coding_gene
FBgn0033208	mRpL52	protein_coding_gene
FBgn0033209	CG12107	protein_coding_gene
FBgn0033210	U2A	protein_coding_gene
FBgn0033212	LRR	protein_coding_gene
FBgn0033214	CG1941	protein_coding_gene
FBgn0033215	Dgat2	protein_coding_gene
FBgn0033216	CG1946	protein_coding_gene
FBgn0033221	CG12825	protein_coding_gene
FBgn0033222	CG12824	protein_coding_gene
FBgn0033224	Nop17l	protein_coding_gene
FBgn0033225	TTLL12	protein_coding_gene
FBgn0033226	puml	protein_coding_gene
FBgn0033229	CG12822	protein_coding_gene
FBgn0033232	CG12159	protein_coding_gene
FBgn0033233	Kdm4A	protein_coding_gene
FBgn0033234	MFS12	protein_coding_gene
FBgn0033235	CG8728	protein_coding_gene
FBgn0033236	CG14764	protein_coding_gene
FBgn0033238	azot	protein_coding_gene
FBgn0033240	CG2906	protein_coding_gene
FBgn0033241	CG2915	protein_coding_gene
FBgn0033243	CG14763	protein_coding_gene
FBgn0033244	CG8726	protein_coding_gene
FBgn0033246	ACC	protein_coding_gene
FBgn0033247	Nup44A	protein_coding_gene
FBgn0033248	Dic3	protein_coding_gene
FBgn0033249	CG11191	protein_coding_gene
FBgn0033250	CG14762	protein_coding_gene
FBgn0033252	CG12769	protein_coding_gene
FBgn0033257	sand	protein_coding_gene
FBgn0033258	uno	protein_coding_gene
FBgn0033259	Tmem63	protein_coding_gene
FBgn0033260	Cul4	protein_coding_gene
FBgn0033261	udd	protein_coding_gene
FBgn0033264	Nup50	protein_coding_gene
FBgn0033265	coil	protein_coding_gene
FBgn0033266	Socs44A	protein_coding_gene
FBgn0033268	Obp44a	protein_coding_gene
FBgn0033271	CG8708	protein_coding_gene
FBgn0033272	RagC-D	protein_coding_gene
FBgn0033273	Gasz	protein_coding_gene
FBgn0033274	CG14757	protein_coding_gene
FBgn0033275	CG14756	protein_coding_gene
FBgn0033277	CG14760	protein_coding_gene
FBgn0033278	CG14759	protein_coding_gene
FBgn0033279	CG2291	protein_coding_gene
FBgn0033280	CG12126	protein_coding_gene
FBgn0033283	CG11635	protein_coding_gene
FBgn0033285	CG18449	protein_coding_gene
FBgn0033286	CG2127	protein_coding_gene
FBgn0033287	CG8701	protein_coding_gene
FBgn0033289	CG2121	protein_coding_gene
FBgn0033292	Cyp4ad1	protein_coding_gene
FBgn0033294	Mal-A4	protein_coding_gene
FBgn0033296	Mal-A7	protein_coding_gene
FBgn0033297	Mal-A8	protein_coding_gene
FBgn0033301	CG12780	protein_coding_gene
FBgn0033302	Cyp6a14	protein_coding_gene
FBgn0033303	Cyp6a15Psi	pseudogene
FBgn0033304	Cyp6a13	protein_coding_gene
FBgn0033307	CG14752	protein_coding_gene
FBgn0033308	CG8736	protein_coding_gene
FBgn0033309	Lnpk	protein_coding_gene
FBgn0033312	CG8642	protein_coding_gene
FBgn0033313	Cirl	protein_coding_gene
FBgn0033315	beta3GalTII	protein_coding_gene
FBgn0033316	Gle1	protein_coding_gene
FBgn0033317	CG8635	protein_coding_gene
FBgn0033320	CG8586	protein_coding_gene
FBgn0033321	CG8738	protein_coding_gene
FBgn0033322	CG8584	protein_coding_gene
FBgn0033323	CG12376	protein_coding_gene
FBgn0033324	CG14744	protein_coding_gene
FBgn0033326	CG14743	protein_coding_gene
FBgn0033327	PGRP-SC1b	protein_coding_gene
FBgn0033330	CG8746	protein_coding_gene
FBgn0033337	CG8272	protein_coding_gene
FBgn0033339	Sec31	protein_coding_gene
FBgn0033340	CG13751	protein_coding_gene
FBgn0033341	MrgBP	protein_coding_gene
FBgn0033344	CG8252	protein_coding_gene
FBgn0033347	CG8248	protein_coding_gene
FBgn0033348	Spt	protein_coding_gene
FBgn0033349	CG8243	protein_coding_gene
FBgn0033350	CG8237	protein_coding_gene
FBgn0033351	AIMP1	protein_coding_gene
FBgn0033352	PAN2	protein_coding_gene
FBgn0033353	BaraB	protein_coding_gene
FBgn0033354	FANCI	protein_coding_gene
FBgn0033355	CG13748	protein_coding_gene
FBgn0033356	CG8229	protein_coding_gene
FBgn0033357	Tom7	protein_coding_gene
FBgn0033358	spab	protein_coding_gene
FBgn0033362	CG8172	protein_coding_gene
FBgn0033363	CG13744	protein_coding_gene
FBgn0033364	CG13747	protein_coding_gene
FBgn0033365	CG8170	protein_coding_gene
FBgn0033366	Ance-4	protein_coding_gene
FBgn0033367	PPO2	protein_coding_gene
FBgn0033368	CG13743	protein_coding_gene
FBgn0033369	CG8197	protein_coding_gene
FBgn0033371	CNT1	protein_coding_gene
FBgn0033372	CG13742	protein_coding_gene
FBgn0033373	Nadk2	protein_coding_gene
FBgn0033374	Boot	protein_coding_gene
FBgn0033375	CG8078	protein_coding_gene
FBgn0033376	CG8777	protein_coding_gene
FBgn0033377	Pgm2a	protein_coding_gene
FBgn0033378	tsu	protein_coding_gene
FBgn0033379	Mys45A	protein_coding_gene
FBgn0033380	Phax	protein_coding_gene
FBgn0033381	GstE13	protein_coding_gene
FBgn0033382	Hydr1	protein_coding_gene
FBgn0033387	CG8008	protein_coding_gene
FBgn0033388	CG8046	protein_coding_gene
FBgn0033389	Rad51D	protein_coding_gene
FBgn0033391	CG8026	protein_coding_gene
FBgn0033392	Gnptab	protein_coding_gene
FBgn0033395	Cyp4p2	protein_coding_gene
FBgn0033397	Cyp4p3	protein_coding_gene
FBgn0033400	CG2063	protein_coding_gene
FBgn0033401	Cog6	protein_coding_gene
FBgn0033402	Myd88	protein_coding_gene
FBgn0033403	CG13739	protein_coding_gene
FBgn0033404	Or45a	protein_coding_gene
FBgn0033405	CG13954	protein_coding_gene
FBgn0033408	CG8800	protein_coding_gene
FBgn0033412	CG13955	protein_coding_gene
FBgn0033413	prel	protein_coding_gene
FBgn0033421	CG1888	protein_coding_gene
FBgn0033422	Or45b	protein_coding_gene
FBgn0033423	Alp6	protein_coding_gene
FBgn0033426	Nt5c	protein_coding_gene
FBgn0033427	Smyd4-1	protein_coding_gene
FBgn0033428	Urod	protein_coding_gene
FBgn0033429	CG12929	protein_coding_gene
FBgn0033431	CG1827	protein_coding_gene
FBgn0033434	CG1902	protein_coding_gene
FBgn0033437	CG12926	protein_coding_gene
FBgn0033438	Mmp2	protein_coding_gene
FBgn0033439	CG1773	protein_coding_gene
FBgn0033440	CG10459	protein_coding_gene
FBgn0033442	CG1690	protein_coding_gene
FBgn0033443	CG1698	protein_coding_gene
FBgn0033446	CG1648	protein_coding_gene
FBgn0033447	dila	protein_coding_gene
FBgn0033448	hebe	protein_coding_gene
FBgn0033449	CG1663	protein_coding_gene
FBgn0033450	Lsm11	protein_coding_gene
FBgn0033451	Marc	protein_coding_gene
FBgn0033453	Sting	protein_coding_gene
FBgn0033454	CG1671	protein_coding_gene
FBgn0033457	Ntmt	protein_coding_gene
FBgn0033458	Lime	protein_coding_gene
FBgn0033459	CG12744	protein_coding_gene
FBgn0033460	Sec24AB	protein_coding_gene
FBgn0033461	CG12923	protein_coding_gene
FBgn0033463	CG1513	protein_coding_gene
FBgn0033464	CG1441	protein_coding_gene
FBgn0033467	Pdrg1	protein_coding_gene
FBgn0033468	CG1418	protein_coding_gene
FBgn0033469	CG12133	protein_coding_gene
FBgn0033471	CG12134	protein_coding_gene
FBgn0033473	CG12128	protein_coding_gene
FBgn0033474	CG1407	protein_coding_gene
FBgn0033475	CG12129	protein_coding_gene
FBgn0033476	oys	protein_coding_gene
FBgn0033479	PIG-N	protein_coding_gene
FBgn0033480	mRpL42	protein_coding_gene
FBgn0033481	CG12920	protein_coding_gene
FBgn0033482	CG1371	protein_coding_gene
FBgn0033483	egr	protein_coding_gene
FBgn0033484	CG2269	protein_coding_gene
FBgn0033485	RpLP0-like	protein_coding_gene
FBgn0033486	dmpd	protein_coding_gene
FBgn0033490	CG12917	protein_coding_gene
FBgn0033491	CG18011	protein_coding_gene
FBgn0033494	KCNQ	protein_coding_gene
FBgn0033497	CG12912	protein_coding_gene
FBgn0033498	CG12209	protein_coding_gene
FBgn0033499	CG12914	protein_coding_gene
FBgn0033500	Csgalnact	protein_coding_gene
FBgn0033501	CG12911	protein_coding_gene
FBgn0033502	CG12910	protein_coding_gene
FBgn0033504	CAP	protein_coding_gene
FBgn0033507	CG12909	protein_coding_gene
FBgn0033508	Obp46a	protein_coding_gene
FBgn0033512	CG12902	protein_coding_gene
FBgn0033515	Ir47a	protein_coding_gene
FBgn0033516	CG12898	protein_coding_gene
FBgn0033518	Prx6c	protein_coding_gene
FBgn0033519	CG11825	protein_coding_gene
FBgn0033520	Prx6b	protein_coding_gene
FBgn0033521	CG12896	protein_coding_gene
FBgn0033523	CG12895	protein_coding_gene
FBgn0033524	Cyp49a1	protein_coding_gene
FBgn0033526	Caf1-105	protein_coding_gene
FBgn0033527	CG11777	protein_coding_gene
FBgn0033528	trsn	protein_coding_gene
FBgn0033529	CG17765	protein_coding_gene
FBgn0033538	CG11883	protein_coding_gene
FBgn0033539	Git	protein_coding_gene
FBgn0033540	Elp2	protein_coding_gene
FBgn0033541	CG12934	protein_coding_gene
FBgn0033542	CAH13	protein_coding_gene
FBgn0033543	Daao1	protein_coding_gene
FBgn0033544	CG7220	protein_coding_gene
FBgn0033547	CG12935	protein_coding_gene
FBgn0033548	CG7637	protein_coding_gene
FBgn0033549	mms4	protein_coding_gene
FBgn0033550	CG12341	protein_coding_gene
FBgn0033551	CG7222	protein_coding_gene
FBgn0033554	Lsm10	protein_coding_gene
FBgn0033555	RpS15Ab	protein_coding_gene
FBgn0033556	CG12343	protein_coding_gene
FBgn0033557	CG12325	protein_coding_gene
FBgn0033558	CG12344	protein_coding_gene
FBgn0033564	Pex6	protein_coding_gene
FBgn0033566	CG18004	protein_coding_gene
FBgn0033569	CG12942	protein_coding_gene
FBgn0033570	ND-B14	protein_coding_gene
FBgn0033571	Polr2E	protein_coding_gene
FBgn0033572	polyph	protein_coding_gene
FBgn0033573	Obp47a	protein_coding_gene
FBgn0033574	Spn47C	protein_coding_gene
FBgn0033578	BBS4	protein_coding_gene
FBgn0033579	CG13229	protein_coding_gene
FBgn0033580	CG13231	protein_coding_gene
FBgn0033581	CG12391	protein_coding_gene
FBgn0033582	CG9084	protein_coding_gene
FBgn0033584	CG7737	protein_coding_gene
FBgn0033587	CG13218	protein_coding_gene
FBgn0033588	CG13228	protein_coding_gene
FBgn0033589	CG13227	protein_coding_gene
FBgn0033590	CG13217	protein_coding_gene
FBgn0033591	CG13216	protein_coding_gene
FBgn0033592	CG13215	protein_coding_gene
FBgn0033593	Listericin	protein_coding_gene
FBgn0033594	CG13226	protein_coding_gene
FBgn0033597	Cpr47Ea	protein_coding_gene
FBgn0033598	Cpr47Eb	protein_coding_gene
FBgn0033599	CG13223	protein_coding_gene
FBgn0033600	Cpr47Ec	protein_coding_gene
FBgn0033601	Cpr47Ed	protein_coding_gene
FBgn0033602	Cpr47Ee	protein_coding_gene
FBgn0033603	Cpr47Ef	protein_coding_gene
FBgn0033605	CG9067	protein_coding_gene
FBgn0033607	CG9062	protein_coding_gene
FBgn0033608	CG13220	protein_coding_gene
FBgn0033609	Fbl6	protein_coding_gene
FBgn0033610	CG18335	protein_coding_gene
FBgn0033614	Obp47b	protein_coding_gene
FBgn0033615	CG7741	protein_coding_gene
FBgn0033616	CG7745	protein_coding_gene
FBgn0033623	CG13202	protein_coding_gene
FBgn0033624	CG12384	protein_coding_gene
FBgn0033627	CG13204	protein_coding_gene
FBgn0033628	CG13203	protein_coding_gene
FBgn0033629	Tsp47F	protein_coding_gene
FBgn0033631	Sod3	protein_coding_gene
FBgn0033633	Smyd4-3	protein_coding_gene
FBgn0033635	Prip	protein_coding_gene
FBgn0033636	tou	protein_coding_gene
FBgn0033638	atos	protein_coding_gene
FBgn0033639	CG9003	protein_coding_gene
FBgn0033640	CG13198	protein_coding_gene
FBgn0033644	Tret1-2	protein_coding_gene
FBgn0033645	CG13196	protein_coding_gene
FBgn0033648	Ir48b	protein_coding_gene
FBgn0033649	pyr	protein_coding_gene
FBgn0033650	CG13193	protein_coding_gene
FBgn0033651	Ir48c	protein_coding_gene
FBgn0033652	ths	protein_coding_gene
FBgn0033653	CG13192	protein_coding_gene
FBgn0033654	Sobp	protein_coding_gene
FBgn0033656	S2P	protein_coding_gene
FBgn0033657	Sln	protein_coding_gene
FBgn0033658	Twdlbeta	protein_coding_gene
FBgn0033659	Damm	protein_coding_gene
FBgn0033661	CG13185	protein_coding_gene
FBgn0033663	ERp60	protein_coding_gene
FBgn0033665	Zip48C	protein_coding_gene
FBgn0033667	reb	protein_coding_gene
FBgn0033668	exp	protein_coding_gene
FBgn0033669	PI31	protein_coding_gene
FBgn0033672	rho-7	protein_coding_gene
FBgn0033673	CG8298	protein_coding_gene
FBgn0033677	CG8321	protein_coding_gene
FBgn0033679	CG8888	protein_coding_gene
FBgn0033680	CG13186	protein_coding_gene
FBgn0033683	CG18343	protein_coding_gene
FBgn0033685	OSCP1	protein_coding_gene
FBgn0033686	Hen1	protein_coding_gene
FBgn0033687	CG8407	protein_coding_gene
FBgn0033688	Prp8	protein_coding_gene
FBgn0033690	EndoG	protein_coding_gene
FBgn0033691	CG8860	protein_coding_gene
FBgn0033692	wash	protein_coding_gene
FBgn0033693	CG13175	protein_coding_gene
FBgn0033696	Cyp6g2	protein_coding_gene
FBgn0033697	Cyp6t3	protein_coding_gene
FBgn0033698	CG8858	protein_coding_gene
FBgn0033699	RpS11	protein_coding_gene
FBgn0033701	CG13171	protein_coding_gene
FBgn0033702	CG8854	protein_coding_gene
FBgn0033703	CG13170	protein_coding_gene
FBgn0033705	CG13168	protein_coding_gene
FBgn0033706	Vha36-2	protein_coding_gene
FBgn0033708	CG8850	protein_coding_gene
FBgn0033710	CG17739	protein_coding_gene
FBgn0033712	mIF3	protein_coding_gene
FBgn0033713	CG8841	protein_coding_gene
FBgn0033715	CG8490	protein_coding_gene
FBgn0033716	Den1	protein_coding_gene
FBgn0033717	CG8839	protein_coding_gene
FBgn0033720	CG13160	protein_coding_gene
FBgn0033721	CG13159	protein_coding_gene
FBgn0033723	CG13155	protein_coding_gene
FBgn0033724	CG8501	protein_coding_gene
FBgn0033725	Cpr49Ac	protein_coding_gene
FBgn0033726	Cpr49Ad	protein_coding_gene
FBgn0033727	Or49a	protein_coding_gene
FBgn0033728	Cpr49Ae	protein_coding_gene
FBgn0033729	Cpr49Af	protein_coding_gene
FBgn0033730	Cpr49Ag	protein_coding_gene
FBgn0033731	Cpr49Ah	protein_coding_gene
FBgn0033732	CG13157	protein_coding_gene
FBgn0033733	CG8834	protein_coding_gene
FBgn0033734	CG8520	protein_coding_gene
FBgn0033735	Dera	protein_coding_gene
FBgn0033736	CG13154	protein_coding_gene
FBgn0033737	Nup54	protein_coding_gene
FBgn0033738	DUBAI	protein_coding_gene
FBgn0033739	Dyb	protein_coding_gene
FBgn0033740	dgt5	protein_coding_gene
FBgn0033741	CG8545	protein_coding_gene
FBgn0033742	Nepl10	protein_coding_gene
FBgn0033744	Dh44-R2	protein_coding_gene
FBgn0033748	vis	protein_coding_gene
FBgn0033749	achi	protein_coding_gene
FBgn0033750	CG13151	protein_coding_gene
FBgn0033751	CG8818	protein_coding_gene
FBgn0033752	CG8569	protein_coding_gene
FBgn0033753	Cyp301a1	protein_coding_gene
